gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2620156383	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44587014	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.024295	-123.7716	5.0						2020-04-29T12:58:18	29	4	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	44587014		tomkaye	2020-05-02T14:10:35	CC_BY_NC_4_0	tomkaye	tomkaye			2021-04-11T11:41:40.969Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2620122538	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44448283	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.2445	-123.682338							2017-06-15T21:17:00	15	6	2017	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	44448283		le11a	2020-05-01T05:39:04	CC_BY_NC_4_0	le11a	le11a			2021-04-11T11:29:52.842Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2619996671	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/45048291	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.947509	-123.844882	27723.0						2018-12-22T12:37:19	22	12	2018	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	45048291		marisol_gonzalez	2020-05-06T05:36:25	CC_BY_NC_4_0	marisol_gonzalez	marisol_gonzalez			2021-04-11T11:31:36.481Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2618325512	e05fd4c2-4d77-4c50-880e-1b22096af300	0a916669-d7fa-40a8-9d84-c73c64a8d4d7	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Kerby.; 42.1944 -123.6506; 42.1944 -123.6506	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	42.1944	-123.6506	402.0						1928-05-27T00:00:00	27	5	1928	5939805	5939805	PRESERVED_SPECIMEN	ASU	Plants	ASU0131353	1614			CC_BY_4_0		L. Leach			2021-03-30T13:03:54.933Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618321524	e05fd4c2-4d77-4c50-880e-1b22096af300	e40211bd-02a7-43e7-9c79-e8316f1362a6	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Kerby.; 42.1944 -123.6506	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	42.1944	-123.6506	402.0						1928-05-27T00:00:00	27	5	1928	5939805	5939805	PRESERVED_SPECIMEN	ASU	Plants	ASU0131363	1614			CC_BY_4_0		L. Leach			2021-03-30T13:03:54.778Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618319541	e05fd4c2-4d77-4c50-880e-1b22096af300	c126aefa-4cb3-4a04-b6db-31d1d9c15a54	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Road to Chetco Pass and Pearsol Peak; about 12 mi. (airline) W of Selma	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf					914.0				1957-06-01T00:00:00	1	6	1957	5939805	5939805	PRESERVED_SPECIMEN	ASU	Plants	ASU0131364	7308			CC_BY_4_0		A.N. Steward; Mazama Party			2021-03-30T13:03:51.864Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618319535	e05fd4c2-4d77-4c50-880e-1b22096af300	a5174438-0cba-44d2-9036-1bff8c70d368	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Along Hwy 101, at turnoff to Darlington wayside, north of Florence.	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1969-08-21T00:00:00	21	8	1969	5939805	5939805	PRESERVED_SPECIMEN	ASU	Plants	ASU0131328	2290			CC_BY_4_0		Cooke, Pinkava, Keil, Weber			2021-03-30T13:03:51.863Z	StillImage	INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618317543	e05fd4c2-4d77-4c50-880e-1b22096af300	74b0d014-d8de-4626-ab5a-df7953e55a54	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.		Peter Paul's Nurseries		PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf									1991-08-02T00:00:00	2	8	1991	5939805	5939805	PRESERVED_SPECIMEN	ASU	Plants	ASU0131365	178			CC_BY_4_0		M. Chamberland			2021-03-30T13:03:51.868Z	StillImage	COUNTRY_INVALID;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2618310535	e05fd4c2-4d77-4c50-880e-1b22096af300	391aadf1-6eb1-4ba5-8467-acbe2bebea38	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Kerby.; 42.1944 -123.6506	Oregon	PRESENT		814cdfb5-d4f8-4453-815f-ea5df98e76bf	42.1944	-123.6506	402.0						1928-05-27T00:00:00	27	5	1928	5939805	5939805	PRESERVED_SPECIMEN	ASU	Plants	ASU0131327	1614			CC_BY_4_0		L. Leach			2021-03-30T13:03:47.871Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;INSTITUTION_COLLECTION_MISMATCH
2611342310	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/44289621	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046485	-124.096478	238.0						2005-07-30T16:21:00	30	7	2005	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	44289621		Bruce Holst	2020-04-29T19:47:19	CC_BY_NC_4_0	Bruce Holst	Bruce Holst			2021-04-11T11:04:40.065Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2611308614	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/43661145	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.84272	-123.831344	27723.0						2019-08-04T07:28:13	4	8	2019	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	43661145		anneliesewilson	2020-04-26T16:57:45	CC_BY_NC_4_0	anneliesewilson	anneliesewilson			2021-04-11T11:04:19.942Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2610090531	9781ce05-2379-4a10-ab3b-c91346510df8	94bc9952-b3e7-4d7e-bbf4-0b2df2211f3a	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US		California	PRESENT		55807027-6d78-46bd-b2cb-301295ee35aa													5939805	5939805	PRESERVED_SPECIMEN	RSA	RSA	RSA0101630		Joy D. England	2017-02-27T00:00:00	CC_BY_NC_4_0		Bonnie C. Templeton			2021-03-30T12:01:51.897Z		RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2609183444	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/42912612	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.889314	-123.872249	27723.0						2020-04-20T15:34:21	20	4	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	42912612		greyseav	2020-04-23T00:35:14	CC_BY_NC_4_0	greyseav	greyseav			2021-04-11T11:29:09.652Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2596421085	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41124867	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046512	-124.096498	61.0						2015-08-29T14:15:00	29	8	2015	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	41124867		Reilly	2020-03-31T19:58:30	CC_BY_NC_4_0	Reilly	Reilly			2021-04-11T11:27:27.762Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2596358172	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41148848	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.10233	-122.730495	27847.0						2020-03-31T10:31:12	31	3	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	41148848		dana_york	2020-04-01T03:37:18	CC_BY_NC_4_0	dana_york	dana_york			2021-04-11T11:40:54.260Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2596275889	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40648843	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.241397	-123.677612	20.0						2020-03-20T13:32:21	20	3	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	40648843		galash	2020-03-24T18:18:40	CC_BY_NC_4_0	galash	galash			2021-04-11T11:04:52.994Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2596166358	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/41266625	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	42.275563	-123.646205	356.0						2019-08-19T15:47:27	19	8	2019	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	41266625		ariellehalpern	2020-04-03T00:10:00	CC_BY_NC_4_0	ariellehalpern	ariellehalpern			2021-04-11T11:05:27.834Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2596082494	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/40551082	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046772	-124.097947	18.0						2020-03-20T13:06:10	20	3	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	40551082		goldengod	2020-03-22T21:50:03	CC_BY_NC_4_0	goldengod	goldengod			2021-04-11T11:33:07.298Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2595832609	c267909d-184f-4138-9e67-a074d478d52b	54ec11d2-6c81-41ac-a92c-1185bf78dce7	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Siskiyou County: Castle Lake. [Elevation a general measurement provided by Goldman for entire project; coordinates added by label maker]	California	PRESENT		f0b6a090-a4c6-11d8-9534-b8a03c50a862	41.23	-122.38			1585.0								5939805	5939805	PRESERVED_SPECIMEN	DAV	Herbarium	DAV352681	s.n.			CC_BY_NC_4_0		Charles Goldman			2021-03-30T12:40:46.193Z	StillImage	GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2592091487	835613da-f762-11e1-a439-00145eb45e9a	1202CDC7-A732-43EE-855C-0A0667267A6E	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica Torr.	Torr.	US	Trinity Co., Mount Eddy from Stewart Springs Road (Weed), Lower Deadfall Lake at the base of Mount Eddy		PRESENT	1	a7ae8a07-cb3f-42e6-8f4e-22868f8cdb27	41.32	-122.5			2220.0	0.0			2004-08-10T00:00:00	10	8	2004	5939805	5939805	PRESERVED_SPECIMEN	MAF	MAF	171314-1				CC_BY_NC_4_0		D. Sánchez-Mata & T. Santamaría			2021-03-30T11:28:38.565Z		GEODETIC_DATUM_ASSUMED_WGS84;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2580123195	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39948389	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046755	-124.097959							2019-10-27T13:37:00	27	10	2019	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39948389		Emily A Carlson	2020-03-14T01:05:09	CC_BY_NC_4_0	Emily A Carlson	Emily A Carlson			2021-04-11T11:04:04.601Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2580107177	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39948388	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046575	-124.098098							2019-10-27T13:36:00	27	10	2019	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39948388		Emily A Carlson	2020-03-14T01:05:09	CC_BY_NC_4_0	Emily A Carlson	Emily A Carlson			2021-04-11T11:43:01.362Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2580082182	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39975727	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046979	-124.097419	73.0						2020-03-04T11:08:00	4	3	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39975727		FreckLes	2020-03-14T17:10:37	CC_BY_NC_4_0	FreckLes	FreckLes			2021-04-11T11:42:31.215Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2579308273	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39720926	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046971	-124.098087	10.0						2020-03-08T14:04:47	8	3	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39720926		clypto	2020-03-08T21:23:36	CC_BY_NC_4_0	clypto	clypto			2021-04-11T11:40:44.038Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2579277793	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39029078	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.824597	-123.86811	27723.0						2020-02-21T12:41:00	21	2	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39029078		bryantandersoniii	2020-02-22T01:22:44	CC_BY_NC_4_0	bryantandersoniii	bryantandersoniii			2021-04-11T11:04:17.944Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2579225795	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39297784	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.804918	-123.917945	27723.0						2020-02-27T09:34:02	27	2	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39297784		Jacob A. Varney	2020-02-29T20:16:52	CC_BY_NC_4_0	rangernik707	rangernik707			2021-04-11T11:42:17.983Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2579225456	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39830951	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.914097	-123.949313	27723.0						2020-03-01T15:44:16	1	3	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39830951		rhondaridley	2020-03-11T06:14:01	CC_BY_NC_4_0	rhondaridley	rhondaridley			2021-04-11T11:42:15.220Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2576466117	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39508188	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046983	-124.097676							2020-02-21T16:33:00	21	2	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39508188		Dr. Ventress	2020-03-03T23:00:05	CC_BY_NC_4_0	Dr. Ventress	Dr. Ventress			2021-04-11T11:37:09.277Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2576426367	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39306431	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.988297	-123.878467	27723.0						2020-02-27T17:10:05	27	2	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39306431		feelthewildtusk	2020-02-28T04:31:18	CC_BY_NC_4_0	feelthewildtusk	feelthewildtusk			2021-04-11T11:04:02.918Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2576402904	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/35470773	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.813466	-123.951812	27723.0						2019-11-08T13:21:59	8	11	2019	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	35470773		lestrong	2019-11-09T01:17:31	CC_BY_NC_4_0	lestrong	lestrong			2021-04-11T11:02:43.231Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2576301495	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39234312	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046485	-124.096478	237.0						2015-05-30T11:06:00	30	5	2015	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39234312		John A Haskins	2020-02-26T06:18:14	CC_BY_4_0	John A Haskins	John A Haskins			2021-04-11T11:30:18.976Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2576285327	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39191092	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		Oregon	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	44.046806	-124.098053	8.0						2020-02-22T15:06:00	22	2	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39191092		Stephen	2020-02-25T02:28:44	CC_BY_NC_4_0	Stephen	Stephen			2021-04-11T11:33:08.753Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2576257558	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/39307438	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	41.801737	-123.989459	27723.0						2020-02-27T10:16:48	27	2	2020	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	39307438		rangernik707	2020-02-28T05:14:22	CC_BY_NC_4_0	rangernik707	rangernik707			2021-04-11T11:27:50.562Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
2575163534	3dedd874-1c74-487c-9fb3-48dcaf922bab	270eaa5d-9dd4-4e4a-9726-02b85693244b	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica	Torr.	US	Klamath Mountains; Scott Mountain, towards the summit.	California	PRESENT		2ebbf9e5-146f-47cf-8c1b-9d117d2860e4									1957-06-23T00:00:00	23	6	1957	5939805	5939805	PRESERVED_SPECIMEN	SFV		SFV113290	s. n.			CC_BY_NC_4_0		B. C. Templeton			2021-03-30T10:15:53.810Z	StillImage	COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY
2574074036	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/27395525	Plantae	Tracheophyta	Magnoliopsida	Ericales	Sarraceniaceae	Darlingtonia	Darlingtonia californica		SPECIES	Darlingtonia californica Torr.	Darlingtonia californica		US		California	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	40.171331	-120.81362	28000.0						2019-06-21T11:03:29	21	6	2019	5939805	5939805	HUMAN_OBSERVATION	iNaturalist	Observations	27395525		Krissa Klein	2020-02-16T06:01:09	CC_BY_NC_4_0	wlud	wlud			2021-04-11T11:01:40.842Z	StillImage	COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
